Prov,Prefx,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24,h25,h26,h27,h28,h29,h30,h31,h32,h33,h34,h35,h36,h37,h38,h39,h40,h41,h42,h43,h44,h45,h46,h47,h48,h49,h50,h51,h52,h53,h54,h55,h56,h57,h58,h59,h60,h61,h62,h63,h64,h65,h66,h67,h68,h69,h70,h71,h72,h73,h74,h75,h76,h77,h78,h79,h80,h81,h82,h83,h84,h85,h86,h87,h88,h89,h90,h91,h92,h93,h94,h95,h96,h97,h98,h99,h100,h101,h102,h103,h104,h105,h106,h107,h108,h109,h110,h111,h112,h113,h114,h115,h116,h117,h118,h119,h120,h121,h122,h123,h124,h125,h126,h127,h128,h129,h130,h131,h132,h133,h134,h135,h136,h137,h138,h139,h140,h141,h142,h143,h144,h145,h146,h147,h148,h149,h150,h151,h152,h153,h154,h155,h156,h157,h158,h159,h160,h161,h162,h163,h164,h165,h166,h167,h168,h169,h170,h171,h172,h173,h174,h175,h176,h177,h178,h179,h180,h181,h182,h183,h184,h185,h186,h187,h188,h189,h190,h191,h192,h193,h194,h195,h196,h197,h198,h199,h200,h201,h202,h203,h204,h205,h206,h207,h208,h209,h210,h211,h212,h213,h214,h215,h216,h217,h218,h219,h220,h221,h222,h223,h224,h225,h226,h227,h228,h229,h230,h231,h232,h233,h234,h235,h236,h237,h238,h239,h240,h241,h242,h243,h244,h245,h246,h247,h248,h249,h250,h251,h252,h253,h254,h255,h256,h257,h258,h259,h260,h261,h262,h263,h264,h265,h266,h267,h268,h269,h270,h271,h272,h273,h274,h275,h276,h277,h278,h279,h280,h281,h282,h283,h284,h285,h286,h287,h288
Anhui,Luan,0,0,0,0,0,0,0,0.08016574,0.219357063,0.348648498,0.448721913,0.509809789,0.520294772,0.484051168,0.386723026,0.275124583,0.139440489,0.020208009,0,0,0,0,0,0,0,0,0,0,0,0,0.000413793,0.083732759,0.215444581,0.343073892,0.442024631,0.50237931,0.516971675,0.484438424,0.394332512,0.290899015,0.170073892,0.049288177,5.54E-05,0,0,0,0,0,0,0,0,0,0,0,0.012150167,0.111522803,0.250124583,0.378412681,0.471245829,0.523705228,0.528401557,0.490973304,0.403487208,0.304372636,0.187288098,0.070467186,0.003007786,0,0,0,0,0,0,0,0,0,0,0.001278161,0.035211494,0.139452874,0.276037931,0.395008046,0.47962069,0.52093908,0.519827586,0.478618391,0.396366667,0.301458621,0.191465517,0.081722989,0.0085,0,0,0,0,0,0,0,0,0,0,0.010216908,0.041043382,0.142573971,0.265410456,0.372091212,0.445766407,0.48171079,0.481713014,0.447444939,0.373298109,0.287072303,0.186136819,0.087269188,0.015765295,1.11E-06,0,0,0,0,0,0,0,0,0,0.014265517,0.038562069,0.129177012,0.237475862,0.333926437,0.401816092,0.437710345,0.44186092,0.413443678,0.353925287,0.280027586,0.189567816,0.097010345,0.023670115,0.000937931,0,0,0,0,0,0,0,0,0,0.007827586,0.033675195,0.119204672,0.225690767,0.321992214,0.394971079,0.434784205,0.440380423,0.414637375,0.355618465,0.27931257,0.187062291,0.095768632,0.023932147,0.000951057,0,0,0,0,0,0,0,0,0,0.001837597,0.03079644,0.116375973,0.23016129,0.332048943,0.408491657,0.447518354,0.45070634,0.42245495,0.35834594,0.276638487,0.179652948,0.083261401,0.013893215,0,0,0,0,0,0,0,0,0,0,0,0.02954023,0.126296552,0.248849425,0.358972414,0.438172414,0.480814943,0.477710345,0.441311494,0.36226092,0.269732184,0.160914942,0.055593103,0.002255172,0,0,0,0,0,0,0,0,0,0,0,0.024686318,0.157736374,0.280788654,0.392816463,0.472183537,0.506479422,0.496515017,0.444944383,0.34996218,0.242169077,0.118384872,0.018143493,0,0,0,0,0,0,0,0,0,0,0,0,0.006135632,0.179667816,0.2791,0.385406897,0.461834483,0.49788046,0.486448276,0.431644828,0.335236782,0.215375862,0.081604598,0.002382759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113568409,0.256856507,0.374641824,0.462422692,0.50943604,0.508737486,0.463420467,0.364428254,0.237675195,0.091334816,0.002167964,0,0,0,0,0,0
Anhui,Maanshan,0,0,0,0,0,0,0,0.107497219,0.233214683,0.35836485,0.453559511,0.503176863,0.507989989,0.467354839,0.368185762,0.255493882,0.120003337,0.012389322,0,0,0,0,0,0,0,0,0,0,0,0,0.001847291,0.096907635,0.229508621,0.355506158,0.449102217,0.499977833,0.505923645,0.471470443,0.380662562,0.277495074,0.153913793,0.036780788,0,0,0,0,0,0,0,0,0,0,0,0,0.018766407,0.127097887,0.264387097,0.388007786,0.478565072,0.523309232,0.524409344,0.481666296,0.392854283,0.290135706,0.17057842,0.056896552,0.001017798,0,0,0,0,0,0,0,0,0,0,0.002787356,0.036224138,0.153925287,0.286535632,0.402418391,0.485272414,0.524734483,0.522270115,0.480324138,0.398021839,0.296349425,0.179757471,0.070011494,0.004835632,0,0,0,0,0,0,0,0,0,0,0.015092325,0.041979978,0.155025584,0.274785317,0.377008899,0.448987764,0.483062291,0.480547275,0.442805339,0.368586207,0.281618465,0.177731924,0.078249166,0.010780868,0,0,0,0,0,0,0,0,0,0,0.019285058,0.039357471,0.135770115,0.240187356,0.328956322,0.392162069,0.421791954,0.423316092,0.393381609,0.336663218,0.262724138,0.173810345,0.084183908,0.017014943,0.000167816,0,0,0,0,0,0,0,0,0,0.012122358,0.036226919,0.134086763,0.241362625,0.336612903,0.406918799,0.445771969,0.44867297,0.41960178,0.361311457,0.280249166,0.182934372,0.086119021,0.017242492,0.000190211,0,0,0,0,0,0,0,0,0,0.003961068,0.033828699,0.135022247,0.24987208,0.351640712,0.424553949,0.461816463,0.464030033,0.43125139,0.368971079,0.282573971,0.177413793,0.075126808,0.009275862,0,0,0,0,0,0,0,0,0,0,0.000290805,0.036265517,0.141318391,0.264541379,0.372742529,0.447632184,0.480629885,0.476105747,0.436187356,0.35658046,0.263193103,0.150651724,0.045847126,0.000939081,0,0,0,0,0,0,0,0,0,0,0,0.037065629,0.170674082,0.294835373,0.405832036,0.480074527,0.509370412,0.494043381,0.440463849,0.343948832,0.22972525,0.1052703,0.011788654,0,0,0,0,0,0,0,0,0,0,0,0,0.013472414,0.198121839,0.288691954,0.393233333,0.464836782,0.495791954,0.480836782,0.4222,0.320686207,0.198098851,0.066081609,0.000557471,0,0,0,0,0,0,0,0,0,0,0,0,0.000249166,0.153185762,0.267172414,0.381650723,0.467022247,0.506335929,0.497450501,0.445888765,0.34643604,0.218343715,0.073681869,0.000321468,0,0,0,0,0,0
Anhui,Suzhoux,0,0,0,0,0,0,0,0.084856507,0.251604004,0.399836485,0.512497219,0.575226919,0.5828198,0.537571746,0.430058954,0.299410456,0.14172525,0.014937709,0,0,0,0,0,0,0,0,0,0,0,0,0.000631773,0.100151478,0.255301724,0.405301724,0.519189655,0.586350985,0.598007389,0.55654064,0.455714286,0.336461823,0.191791872,0.048549261,0,0,0,0,0,0,0,0,0,0,0,0,0.01643604,0.136901001,0.297412681,0.441015573,0.548348165,0.60416574,0.609265851,0.566177976,0.466825362,0.352503893,0.213753059,0.076291435,0.002439377,0,0,0,0,0,0,0,0,0,0,0.002529885,0.039531035,0.163262069,0.312708046,0.441498851,0.533706897,0.579935632,0.580854023,0.537478161,0.44356092,0.338157471,0.212743678,0.089965517,0.00882069,0,0,0,0,0,0,0,0,0,0,0.015959955,0.045491657,0.164984427,0.300011124,0.413836485,0.492612903,0.529276974,0.527266963,0.489388209,0.405186874,0.312271413,0.202232481,0.094711902,0.017291435,6.45E-05,0,0,0,0,0,0,0,0,0,0.022168966,0.044590805,0.153897701,0.275511494,0.381526437,0.452848276,0.489114942,0.49198046,0.461891954,0.392372414,0.30998046,0.208924138,0.106182759,0.026390805,0.001324138,0,0,0,0,0,0,0,0,0,0.011462736,0.033611791,0.122946607,0.227868743,0.321931034,0.393131257,0.431458287,0.437632926,0.413655172,0.363614016,0.286648498,0.191695217,0.096536151,0.023720801,0.001193548,0,0,0,0,0,0,0,0,0,0.003242492,0.031100111,0.121789766,0.235591769,0.33949277,0.415837597,0.456233593,0.462571746,0.43463515,0.375780868,0.29343604,0.189471635,0.0862703,0.013848721,0,0,0,0,0,0,0,0,0,0,0.000125287,0.03328046,0.138636782,0.267931035,0.383098851,0.464308046,0.50405977,0.502711494,0.46154023,0.379905747,0.281650575,0.165754023,0.05511954,0.001926437,0,0,0,0,0,0,0,0,0,0,0,0.028619577,0.174399333,0.304967742,0.424368187,0.50654505,0.543250278,0.531187987,0.474992214,0.373561735,0.254004449,0.11876307,0.015222469,0,0,0,0,0,0,0,0,0,0,0,0,0.006122989,0.193781609,0.304342529,0.415752874,0.495131034,0.531004598,0.518002299,0.458034483,0.348304598,0.216564368,0.073234483,0.000762069,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111348165,0.278769744,0.405599555,0.500846496,0.547229144,0.541767519,0.48572525,0.376667408,0.238169077,0.079201335,0.000265851,0,0,0,0,0,0
Anhui,Tongling,0,0,0,0,0,0,0,0.094803115,0.214234705,0.333529477,0.426866518,0.481333704,0.48714238,0.451885428,0.357695217,0.252984427,0.124551724,0.016014461,0,0,0,0,0,0,0,0,0,0,0,0,0.001076355,0.085375616,0.20892734,0.327815271,0.421342365,0.47391133,0.482115764,0.451245074,0.366796798,0.268956897,0.154018473,0.04098399,0,0,0,0,0,0,0,0,0,0,0,0,0.0146396,0.110866518,0.237700779,0.355845384,0.442791991,0.489846496,0.492612903,0.455242492,0.372641824,0.278659622,0.168797553,0.059468298,0.001621802,0,0,0,0,0,0,0,0,0,0,0.001762069,0.033549425,0.137226437,0.264122989,0.377135632,0.457957471,0.496209195,0.493681609,0.454337931,0.37636092,0.283802299,0.175944828,0.071032184,0.005732184,0,0,0,0,0,0,0,0,0,0,0.011456062,0.039248053,0.140780868,0.256806452,0.359916574,0.431607341,0.46314238,0.462369299,0.42905673,0.36114683,0.276983315,0.17629366,0.079430478,0.011985539,0,0,0,0,0,0,0,0,0,0,0.014982759,0.036147126,0.125506897,0.225801149,0.314712644,0.376306897,0.406924138,0.407382759,0.379604598,0.328170115,0.256434483,0.169588506,0.083897701,0.017957471,0.0003,0,0,0,0,0,0,0,0,0,0.009369299,0.035208009,0.128664071,0.237949944,0.336824249,0.408124583,0.447506118,0.451061179,0.423697442,0.365684094,0.284371524,0.186862069,0.090248053,0.019428254,0.000341491,0,0,0,0,0,0,0,0,0,0.002680756,0.032884316,0.127273637,0.242667408,0.345173526,0.421424917,0.458630701,0.466382647,0.435619577,0.372548387,0.28432703,0.180211346,0.079172414,0.010840934,0,0,0,0,0,0,0,0,0,0,8.74E-05,0.033557471,0.134533333,0.256562069,0.363609195,0.439951724,0.477689655,0.476185057,0.439012644,0.364133333,0.269531034,0.157209195,0.050249425,0.001389655,0,0,0,0,0,0,0,0,0,0,0,0.031548387,0.161825361,0.283051168,0.393688543,0.471100111,0.505302558,0.493798665,0.440426029,0.345575083,0.23610901,0.112378198,0.014812013,0,0,0,0,0,0,0,0,0,0,0,0,0.010685058,0.185551724,0.274386207,0.377022989,0.451951724,0.484104598,0.4707,0.416147126,0.320905747,0.203991954,0.073705747,0.00144023,0,0,0,0,0,0,0,0,0,0,0,0,0.000115684,0.138098999,0.254358176,0.366612903,0.450370412,0.492474972,0.489151279,0.443403782,0.348244716,0.224130145,0.082987764,0.001241379,0,0,0,0,0,0
Anhui,Wuhu,0,0,0,0,0,0,0,0.103112347,0.223645161,0.344784205,0.437788654,0.488519466,0.493558398,0.454833148,0.358261402,0.250229144,0.119919911,0.013451613,0,0,0,0,0,0,0,0,0,0,0,0,0.001637931,0.091931035,0.218988916,0.340524631,0.43225,0.482504926,0.488612069,0.455407636,0.368926108,0.269767241,0.151368227,0.037496305,0,0,0,0,0,0,0,0,0,0,0,0,0.017303671,0.119938821,0.250826474,0.370700779,0.457804227,0.502842047,0.503848721,0.463362625,0.37825584,0.279892102,0.166505006,0.05653059,0.00114238,0,0,0,0,0,0,0,0,0,0,0.002401149,0.035055172,0.146783908,0.275747127,0.388970115,0.469732184,0.508398851,0.504611494,0.465393103,0.384925287,0.287529885,0.175371264,0.068821839,0.004932184,0,0,0,0,0,0,0,0,0,0,0.01363515,0.040783092,0.149273637,0.26680089,0.369034483,0.440190211,0.4716396,0.46843604,0.432212458,0.362826474,0.277048943,0.175614016,0.07796663,0.010897664,0,0,0,0,0,0,0,0,0,0,0.017595402,0.037768966,0.131810345,0.233824138,0.322321839,0.383532184,0.411851724,0.412057471,0.383970115,0.328602299,0.256973563,0.169512644,0.082662069,0.016834483,0.000144828,0,0,0,0,0,0,0,0,0,0.01121802,0.036253615,0.134195773,0.242740823,0.340122358,0.410523915,0.448784205,0.452183537,0.422193548,0.363836485,0.281740823,0.184248053,0.087061179,0.017692992,0.000194661,0,0,0,0,0,0,0,0,0,0.003538376,0.034044494,0.134034483,0.249173526,0.351444939,0.424012236,0.460192436,0.464244716,0.431204672,0.36912792,0.281946607,0.177724138,0.075859844,0.009604004,0,0,0,0,0,0,0,0,0,0,0.00021954,0.035694253,0.139685057,0.26228046,0.367991954,0.442113793,0.477422989,0.472586207,0.434642529,0.356801149,0.263573563,0.151725287,0.046722989,0.001033333,0,0,0,0,0,0,0,0,0,0,0,0.035660734,0.167759733,0.290701891,0.400179088,0.475169077,0.505517241,0.491154616,0.437506118,0.342310345,0.230458287,0.106929922,0.012599555,0,0,0,0,0,0,0,0,0,0,0,0,0.012983908,0.192578161,0.281427586,0.383652874,0.457155172,0.488181609,0.473089655,0.415758621,0.317503448,0.198150575,0.068178161,0.000778161,0,0,0,0,0,0,0,0,0,0,0,0,0.000248053,0.150012236,0.26116574,0.373413793,0.456720801,0.496077864,0.489265851,0.440627364,0.344368187,0.218954394,0.076739711,0.000572859,0,0,0,0,0,0
Anhui,Xuancheng,0,0,0,0,0,0,0,0.110627364,0.22605673,0.341589544,0.429196885,0.476856507,0.480303671,0.439790879,0.346500556,0.239117909,0.111699666,0.011142381,0,0,0,0,0,0,0,0,0,0,0,0,0.002699507,0.095719212,0.221107143,0.336685961,0.425305419,0.473492611,0.480112069,0.444658867,0.359373153,0.260261084,0.143612069,0.033084975,0,0,0,0,0,0,0,0,0,0,0,0,0.019348165,0.122126808,0.248823137,0.361499444,0.443646274,0.487895439,0.486719688,0.44703337,0.365200223,0.268017798,0.156390434,0.050344828,0.000624027,0,0,0,0,0,0,0,0,0,0,0.003054023,0.034871264,0.149526437,0.274716092,0.38316092,0.459152874,0.494852874,0.489808046,0.448432184,0.371105747,0.276458621,0.165796552,0.062748276,0.003639081,0,0,0,0,0,0,0,0,0,0,0.015169077,0.04189099,0.151263626,0.266046718,0.364377086,0.432355951,0.463420467,0.459130145,0.421918799,0.353863181,0.268409344,0.167946607,0.072233593,0.008789766,0,0,0,0,0,0,0,0,0,0,0.018445977,0.038487356,0.13002069,0.229303448,0.313072414,0.371473563,0.398089655,0.395604598,0.3679,0.311857471,0.23999885,0.156178161,0.073675862,0.013557471,0,0,0,0,0,0,0,0,0,0,0.012796441,0.039141268,0.141249166,0.251778643,0.348249166,0.417498331,0.453206897,0.450669633,0.417302558,0.355830923,0.271175751,0.173505006,0.079997775,0.014713014,0,0,0,0,0,0,0,0,0,0,0.004409344,0.035197998,0.140812013,0.257547275,0.358426029,0.429284761,0.461975528,0.460100111,0.42069188,0.357572859,0.268876529,0.165957731,0.068901001,0.007579533,0,0,0,0,0,0,0,0,0,0,0.000431034,0.037150575,0.142218391,0.262567816,0.364257471,0.433797701,0.466109195,0.45794023,0.417898851,0.342314943,0.248328736,0.140324138,0.04104023,0.000650575,0,0,0,0,0,0,0,0,0,0,0,0.041791991,0.173599555,0.295201335,0.40274416,0.473241379,0.500977753,0.48516129,0.430065628,0.333780868,0.222096774,0.100031146,0.010479422,0,0,0,0,0,0,0,0,0,0,0,0,0.017457471,0.193021839,0.284155172,0.382696552,0.450710345,0.47828046,0.46178046,0.403478161,0.306242529,0.188137931,0.062070115,0.000458621,0,0,0,0,0,0,0,0,0,0,0,0,0.000770857,0.169535039,0.265174639,0.373708565,0.452313682,0.488032258,0.480021135,0.429026696,0.333552836,0.209937709,0.070536151,0.00030812,0,0,0,0,0,0
Beijing,Beijing,0,0,0,0,0,0,0,0.026964405,0.256054505,0.430692992,0.562133482,0.637298109,0.654480534,0.61214683,0.508406007,0.350419355,0.148714127,0.008064516,0,0,0,0,0,0,0,0,0,0,0,0,2.46E-05,0.086272167,0.275407636,0.452107143,0.584935961,0.663949507,0.686479064,0.651530788,0.556167488,0.41571798,0.235192118,0.053752463,0,0,0,0,0,0,0,0,0,0,0,0,0.013134594,0.141096774,0.324201335,0.488167964,0.608747497,0.677799778,0.688703003,0.648628476,0.555208009,0.425470523,0.264124583,0.097823137,0.00398109,0,0,0,0,0,0,0,0,0,0,0.003608046,0.039244828,0.167672414,0.328690805,0.469367816,0.570621839,0.626736782,0.631550575,0.588762069,0.501016092,0.386042529,0.247612644,0.110804598,0.015475862,0,0,0,0,0,0,0,0,0,0,0.023774194,0.049038932,0.180846496,0.325154616,0.44807564,0.535305895,0.57996663,0.579015573,0.54153059,0.460843159,0.3593604,0.240061179,0.121956619,0.030478309,0.001470523,0,0,0,0,0,0,0,0,0.00032069,0.027257471,0.046556322,0.161232184,0.286775862,0.396163218,0.474843678,0.516587356,0.520991954,0.488405747,0.412287356,0.326074713,0.223367816,0.121237931,0.038549425,0.004690805,0,0,0,0,0,0,0,0,0,0.017169077,0.036323693,0.132200223,0.244212458,0.342832036,0.417866518,0.462822025,0.471813126,0.449139043,0.386713014,0.312120134,0.216091212,0.117846496,0.037073415,0.004318131,0,0,0,0,0,0,0,0,0,0.005133482,0.033708565,0.130560623,0.255120134,0.367787542,0.448459399,0.493560623,0.500036707,0.469593993,0.408764182,0.320662959,0.215711902,0.107153504,0.023392658,0.000581757,0,0,0,0,0,0,0,0,0,0.000187356,0.033814942,0.149598851,0.292644828,0.416875862,0.507781609,0.553067816,0.55328046,0.512411494,0.43025977,0.3239,0.195570115,0.070337931,0.003858621,0,0,0,0,0,0,0,0,0,0,0,0.018038932,0.181953281,0.324954394,0.452681869,0.54271079,0.583490545,0.575129032,0.519380423,0.4190901,0.28707119,0.133776418,0.016538376,0,0,0,0,0,0,0,0,0,0,0,0,0.000549425,0.131849425,0.320957471,0.44358046,0.533187356,0.576117241,0.565908046,0.502147126,0.386665517,0.232206896,0.064506897,0.000135632,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038145717,0.293354839,0.433104561,0.54237931,0.598678532,0.598829811,0.540213571,0.420339266,0.251558398,0.061774193,0,0,0,0,0,0,0
Chongqing,Chongqing,0,0,0,0,0,0,0,0.005709677,0.14157842,0.267628476,0.383115684,0.459703003,0.484449388,0.456189099,0.389929922,0.304091213,0.191599555,0.066847608,0.000770856,0,0,0,0,0,0,0,0,0,0,0,0,0.020833744,0.135485222,0.264665025,0.379374384,0.45304803,0.472399015,0.446758621,0.383552956,0.308254926,0.208991379,0.099213054,0.011073892,0,0,0,0,0,0,0,0,0,0,0,0.000607342,0.046175751,0.162196885,0.28740267,0.391644049,0.452264739,0.472852058,0.447067853,0.389303671,0.313286985,0.217558398,0.114431591,0.023015573,0,0,0,0,0,0,0,0,0,0,0,0.012786207,0.064552874,0.184026437,0.304611494,0.401403448,0.45495977,0.462314943,0.438833333,0.381164368,0.309905747,0.218036782,0.120642529,0.03384023,0.000370115,0,0,0,0,0,0,0,0,0,0.00041713,0.029337041,0.072123471,0.18096218,0.288816463,0.369516129,0.414720801,0.426518354,0.41079644,0.360095662,0.294936596,0.212493882,0.124352614,0.043660734,0.002688543,0,0,0,0,0,0,0,0,0,0.001390805,0.029651724,0.074932184,0.182005747,0.289174713,0.368475862,0.414794253,0.429437931,0.410042529,0.352826437,0.288924138,0.212708046,0.130286207,0.052262069,0.006043678,0,0,0,0,0,0,0,0,0,0.000231368,0.025285873,0.071721913,0.185271413,0.300649611,0.389387097,0.442540601,0.461010011,0.443784205,0.390264739,0.317994438,0.228664071,0.137707453,0.056281424,0.00663515,0,0,0,0,0,0,0,0,0,0,0.017102336,0.070296997,0.191652948,0.31752614,0.412723026,0.46887208,0.483245829,0.461264739,0.397865406,0.319340378,0.226705228,0.131664071,0.045205784,0.002331479,0,0,0,0,0,0,0,0,0,0,0.005458621,0.063118391,0.172752874,0.285394253,0.374102299,0.424436782,0.43204023,0.406651724,0.346952873,0.274721839,0.185033333,0.092078161,0.01661954,0,0,0,0,0,0,0,0,0,0,0,0.000988876,0.071250278,0.169936596,0.268704116,0.344505006,0.384655172,0.382328142,0.349655172,0.294210234,0.220244716,0.134997775,0.046101224,0.001169077,0,0,0,0,0,0,0,0,0,0,0,0,0.051678161,0.187910345,0.280552874,0.363778161,0.409475862,0.411598851,0.376306897,0.306652874,0.223617241,0.121133333,0.023187356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014404894,0.180319244,0.28227475,0.379305895,0.440479422,0.454397108,0.419351502,0.340254728,0.250087875,0.138913237,0.026569522,0,0,0,0,0,0
Fujian,Fuzhou,0,0,0,0,0,0,0.000699666,0.101796441,0.2083604,0.313173526,0.39334594,0.439718576,0.447393771,0.414879866,0.336302558,0.23679644,0.118775306,0.016305895,0,0,0,0,0,0,0,0,0,0,0,0,0.00514532,0.085650246,0.192365764,0.295729064,0.381793103,0.432924877,0.442283251,0.412197044,0.338873153,0.249672414,0.142204434,0.0358867,0,0,0,0,0,0,0,0,0,0,0,0,0.018512792,0.108226919,0.223328142,0.33251168,0.415779755,0.462776418,0.469686318,0.437296997,0.350337041,0.262064516,0.154147942,0.048657397,0.00045495,0,0,0,0,0,0,0,0,0,0,0.001863218,0.029393103,0.128108046,0.24386092,0.348968966,0.422462069,0.463363218,0.464470115,0.424983908,0.350450575,0.260494253,0.15376092,0.054542529,0.002136782,0,0,0,0,0,0,0,0,0,0,0.008833148,0.032562848,0.125735261,0.227974416,0.315936596,0.376965517,0.407671858,0.405810901,0.372724138,0.317462736,0.233570634,0.14163515,0.056235818,0.004775306,0,0,0,0,0,0,0,0,0,0,0.011147127,0.031813793,0.118863218,0.216364368,0.302672414,0.364411494,0.396598851,0.398855172,0.364125287,0.310910345,0.227498851,0.140811494,0.06133908,0.008374713,0,0,0,0,0,0,0,0,0,0,0.008905451,0.03814683,0.149747497,0.276193548,0.384450501,0.460627364,0.497973304,0.497617353,0.462519466,0.396035595,0.297449388,0.188581757,0.084839822,0.011835373,0,0,0,0,0,0,0,0,0,0,0.00280089,0.033688543,0.141975528,0.268664071,0.377013348,0.453011124,0.490860957,0.489374861,0.448541713,0.382152392,0.279644049,0.169602892,0.067595106,0.00547386,0,0,0,0,0,0,0,0,0,0,0.000357471,0.039733333,0.152811494,0.283286207,0.388845977,0.458711494,0.487925287,0.479863218,0.436035632,0.362395402,0.260644828,0.146286207,0.040250575,0.00035977,0,0,0,0,0,0,0,0,0,0,0,0.050028921,0.17633148,0.303065629,0.407868743,0.470067853,0.492764182,0.474248053,0.42185317,0.338830923,0.233088988,0.108661847,0.012449388,0,0,0,0,0,0,0,0,0,0,0,0,0.027756322,0.166082759,0.261321839,0.353511494,0.41422069,0.436778161,0.420635632,0.367503448,0.283332184,0.181418391,0.067195402,0.001527586,0,0,0,0,0,0,0,0,0,0,0,0,0.005825362,0.152313682,0.242832036,0.339731924,0.41089099,0.4451802,0.439341491,0.394154616,0.308642937,0.202104561,0.079512792,0.002295884,0,0,0,0,0,0
Fujian,Longyan,0,0,0,0,0,0,0,0.097065628,0.201114572,0.3173604,0.409408231,0.463011124,0.472591769,0.438119021,0.351562848,0.257208009,0.141003337,0.029689655,0,0,0,0,0,0,0,0,0,0,0,0,0.001214286,0.070140394,0.174362069,0.281716749,0.369906404,0.425619458,0.435666256,0.401805419,0.324405172,0.244809113,0.145346059,0.048270936,0.000305419,0,0,0,0,0,0,0,0,0,0,0,0.009546162,0.081112347,0.184996663,0.287171301,0.367141268,0.410093437,0.415862069,0.38629366,0.313745273,0.238650723,0.146676307,0.056072303,0.002433815,0,0,0,0,0,0,0,0,0,0,0.000365517,0.025173563,0.098186207,0.203410345,0.301267816,0.375206897,0.411228736,0.409009195,0.374533333,0.315116092,0.239443678,0.147597701,0.060933333,0.004950575,0,0,0,0,0,0,0,0,0,0,0.00392881,0.02905228,0.1008198,0.197850945,0.284114572,0.350665184,0.383898776,0.383883204,0.355174639,0.315958843,0.238305895,0.149607341,0.067038932,0.008971079,0,0,0,0,0,0,0,0,0,0,0.005450575,0.027521839,0.096268966,0.188313793,0.271639081,0.335778161,0.374895402,0.380155172,0.356775862,0.31518046,0.238647126,0.153705747,0.072611494,0.013914942,0,0,0,0,0,0,0,0,0,0,0.003719689,0.034541713,0.125961068,0.245869855,0.347894327,0.424286985,0.466630701,0.472787542,0.44396218,0.393048943,0.303843159,0.197384872,0.095112347,0.018918799,0,0,0,0,0,0,0,0,0,0,0.000559511,0.03181535,0.121660734,0.24658287,0.355694105,0.428301446,0.467649611,0.470665184,0.438423804,0.386337041,0.289652948,0.180699666,0.07847386,0.010224694,0,0,0,0,0,0,0,0,0,0,0,0.033243678,0.14301954,0.282129885,0.399502299,0.475747126,0.507175862,0.495116092,0.44718046,0.371564368,0.271154023,0.158205747,0.053256322,0.001571264,0,0,0,0,0,0,0,0,0,0,0,0.035377086,0.174882091,0.309256952,0.428370412,0.50274861,0.527437152,0.502638487,0.441176863,0.3453604,0.241431591,0.124385985,0.022260289,0,0,0,0,0,0,0,0,0,0,0,0,0.016890805,0.184266667,0.284401149,0.392058621,0.469972414,0.503111494,0.488529885,0.432290805,0.332118391,0.22361954,0.098011494,0.006974713,0,0,0,0,0,0,0,0,0,0,0,0,0.001401557,0.165537264,0.252975528,0.364609566,0.450170189,0.494073415,0.491656285,0.446790879,0.355658509,0.245480534,0.11307119,0.009555061,0,0,0,0,0,0
